cercania_noun	cercanía_noun
igualdade_noun	igualdad_noun
epidemiológico_adjective	epidemiológico_adjective
evasão_noun	evasión_noun
predominar_verb	predominar_verb
sociavelmente_adverb	sociablemente_adverb
analisar_verb	analizar_verb
aparecimento_noun	aparición_noun
interseção_noun	intersección_noun
a-tal-ponto_adverb	hasta-tal-punto_adverb
desgraçadamente_adverb	desgraciadamente_adverb
grã-bretanha_propernoun	gran-bretaña_propernoun
esmola_noun	limosna_noun
poente_noun	poniente_noun
acionamento_noun	accionamiento_noun
passar_verb	planchar_verb
barulho_noun	barullo_noun
tempo_noun	tiempo_noun
enfim_adverb	finalmente_adverb
futilmente_adverb	fútilmente_adverb
gestão_noun	gestión_noun
referigeração_noun	refrigeración_noun
alavancado_adjective	apalancado_adjective
simultaneamente_adverb	simultáneamente_adverb
velocidade_noun	velocidad_noun
simpatia_noun	simpatía_noun
montemor_propernoun	montemor_propernoun
impensavelmente_adverb	impensablemente_adverb
rtf_propernoun	rtf_propernoun
aceitação_noun	aceptación_noun
acordo_noun	concertación_noun
onde_adverb	adonde_adverb
onde_interrogativepronoun	adonde_interrogativepronoun
onde_relativepronoun	adonde_relativepronoun
onde_interrogativepronoun	adonde_interrogativepronoun
onde_adverb	adonde_adverb
onde_relativepronoun	adonde_relativepronoun
onde_interrogativepronoun	adonde_interrogativepronoun
onde_relativepronoun	adonde_relativepronoun
onde_interrogativepronoun	adonde_interrogativepronoun
desculpar_verb	disculpar_verb
contraditório_adjective	contradictorio_adjective
omnipresença_noun	omnipresencia_noun
quietude_noun	quietud_noun
rotineiramente_adverb	rutinariamente_adverb
excetuar_verb	exceptuar_verb
se-bem-que_subordinatingconjunction	aunque_subordinatingconjunction
conhecimento_noun	conocimiento_noun
estupro_noun	violación_noun
vegetação_noun	vegetación_noun
coletivo_adjective	colectivo_adjective
naufrágio_noun	naufragio_noun
sino_noun	campana_noun
a-pressa_adverb	aprisa_adverb
ampliação_noun	ampliación_noun
facilitação_noun	facilitación_noun
aplainar_verb	aplanar_verb
laskurain_propernoun	laskurain_propernoun
obstinação_noun	obstinación_noun
processar_verb	procesar_verb
dar_verb	impartir_verb
resistência_noun	resistencia_noun
por-um-triz_adverb	por-los-pelos_adverb
engrandecer_verb	ensalzar_verb
isd_propernoun	isd_propernoun
elíptico_adjective	elíptico_adjective
aleatório_adjective	aleatorio_adjective
mrw_propernoun	mrw_propernoun
contador_noun	contador_noun
picada_noun	picadura_noun
sul-africano_noun	sudafricano_noun
ironicamente_adverb	irónicamente_adverb
infraestrutura_noun	infraestructura_noun
manga_noun	manga_noun
westwood_propernoun	westwood_propernoun
quem_relativepronoun	quién_relativepronoun
quem_pronoun	quién_pronoun
quem_interrogativepronoun	quién_interrogativepronoun
estimulador_adjective	estimulador_adjective
presídio_noun	presidio_noun
irremissivelmente_adverb	irremisiblemente_adverb
registro_noun	empadronamiento_noun
saia_noun	falda_noun
vício_noun	adicción_noun
empenhar_verb	empeñar_verb
cobertura_noun	ático_noun
em-conseqüência-de_preposition	a-consecuencia-de_preposition
rechear_verb	rellenar_verb
crm_propernoun	crm_propernoun
argumentista_noun	argumentista_noun
costeiramente_adverb	costeramente_adverb
catorze_numeral	catorce_numeral
modificador_noun	modificador_noun
nevada_noun	nevada_noun
trinta_numeral	treinta_numeral
corda_noun	cuerda_noun
destruidor_noun	destructor_noun
elevação_noun	elevación_noun
inventivamente_adverb	ingeniosamente_adverb
aceitável_adjective	aceptable_adjective
atraiçoar_verb	traicionar_verb
escurecer_verb	oscurecer_verb
tutorial_noun	tutorial_noun
mastro_noun	poste_noun
vizinho_noun	vecino_noun
polonês_adjective	polonés_adjective
rita_propernoun	rita_propernoun
desnecessariamente_adverb	innecesariamente_adverb
cepal_propernoun	cepal_propernoun
gene_noun	gen_noun
simplesmente_adverb	simplemente_adverb
enjoo_noun	náusea_noun
sub-restringido_adjective	subrestringido_adjective
idéia_noun	idea_noun
produzir_verb	producir_verb
biénio_noun	bienio_noun
ds_propernoun	ds_propernoun
sucessivo_adjective	sucesivo_adjective
assistente_noun	asistente_noun
sustentabilidade_noun	sustentabilidad_noun
fala_noun	habla_noun
prudência_noun	prudencia_noun
disponivelmente_adverb	disponiblemente_adverb
baixar_verb	bajar_verb
lobular_adjective	lobular_adjective
jovem_noun	joven_noun
interrogado_noun	encuestado_noun
judeu_adjective	judío_adjective
evacuação_noun	evacuación_noun
circulação_noun	circulación_noun
atendedor-de-chamadas_noun	contestador_noun
consciência_noun	conciencia_noun
godó_propernoun	godó_propernoun
vaziamente_adverb	vacíamente_adverb
expulsar_verb	expulsar_verb
aparafusado_adjective	atornillado_adjective
sarri_propernoun	sarri_propernoun
décimo-terceiro_adjective	decimotercero_adjective
afugentar_verb	ahuyentar_verb
ênfase_noun	énfasis_noun
fundo_adjective	hondo_adjective
sedentamente_adverb	sedientamente_adverb
inesgotavelmente_adverb	inagotablemente_adverb
espantoso_adjective	asombroso_adjective
vasconcelos_propernoun	vasconcelos_propernoun
braseiro_noun	brasero_noun
enfermeiro_noun	enfermero_noun
coacção_noun	coacción_noun
leopold_propernoun	leopold_propernoun
amortecimento_noun	amortiguamiento_noun
comemorar_verb	conmemorar_verb
extraordinário_adjective	exquisito_adjective
bilheteria_noun	taquilla_noun
cabrito_noun	cabrito_noun
atraentemente_adverb	llamativamente_adverb
sãmente_adverb	sanamente_adverb
subgrupo_noun	subgrupo_noun
booleano_adjective	booleano_adjective
ffd_propernoun	ffd_propernoun
diabeticamente_adverb	diabéticamente_adverb
resíduo_noun	residuo_noun
brocardo_noun	aforismo_noun
qualificar_verb	calificar_verb
rua_noun	calle_noun
corrente_noun	corriente_noun
aprovar_verb	aprobar_verb
e-confiança_noun	econfianza_noun
tramitação_noun	tramitación_noun
opressamente_adverb	opresamente_adverb
pluviômetro_noun	pluviómetro_noun
inverno_noun	invierno_noun
bloco_noun	bloque_noun
castelhanamente_adverb	castellanamente_adverb
encurtamento_noun	acortamiento_noun
querela_noun	querella_noun
cronológico_adjective	cronológico_adjective
quinhão_noun	porción_noun
fatura_noun	factura_noun
pró_adverb	pro_adverb
reposição_noun	reposición_noun
conceituado_adjective	considerado_adjective
rusticamente_adverb	rústicamente_adverb
formalidade_noun	formalidad_noun
quiz_noun	quiz_noun
subtarefa_noun	subtarea_noun
sombriamente_adverb	sombríamente_adverb
hp_propernoun	hp_propernoun
ecossistema_noun	ecosistema_noun
reinvestir_verb	reinvertir_verb
pouco-a-pouco_adverb	poco-a-poco_adverb
coroar_verb	coronar_verb
entoar_verb	entonar_verb
dinamarquês_noun	danés_noun
transmissão_noun	transmisión_noun
robótico_adjective	robótico_adjective
meio_noun	medio_noun
celeridade_noun	celeridad_noun
engano_noun	engaño_noun
inativamente_adverb	inactivamente_adverb
estocar_verb	almacenar_verb
tabulado_adjective	tabulado_adjective
explicitamente_adverb	explícitamente_adverb
romântico_adjective	romántico_adjective
tremor_noun	temblor_noun
conduto_noun	conducto_noun
luzir_verb	lucir_verb
feridamente_adverb	heridamente_adverb
encerrar_verb	concluir_verb
inviolavelmente_adverb	inviolablemente_adverb
cegueira_noun	ceguera_noun
impropriamente_adverb	impropiamente_adverb
achado_noun	hallazgo_noun
cloração_noun	cloración_noun
bem-como_subordinatingconjunction	así-como_subordinatingconjunction
agricolamente_adverb	agrícolamente_adverb
gonçalves_propernoun	gonçalves_propernoun
freeman_propernoun	freeman_propernoun
tensão_noun	tensión_noun
atrapalhado_adjective	torpe_adjective
buraco_noun	agujero_noun
despedimento-por-justa-causa_subordinatingconjunction	despido-justificado_subordinatingconjunction
psi_noun	psi_noun
onda_noun	ola_noun
alfabeto_noun	alfabeto_noun
quentemente_adverb	calientemente_adverb
excel_propernoun	excel_propernoun
façanha_noun	hazaña_noun
ibério_adjective	ibérico_adjective
retangular_adjective	rectangular_adjective
subvista_noun	subvista_noun
tolerante_adjective	tolerante_adjective
inglês_noun	inglés_noun
calçado_noun	calzado_noun
sustento_noun	sostenimiento_noun
pesquisa_noun	investigación_noun
escareado_adjective	avellanado_adjective
democrata_adjective	demócrata_adjective
subsistir_verb	subsistir_verb
valente_adjective	valiente_adjective
standard_noun	estándar_noun
intersecar_verb	intersecar_verb
proativo_adjective	proactivo_adjective
tom_noun	tono_noun
ressoar_verb	resonar_verb
buffer_noun	búfer_noun
inutilmente_adverb	inútilmente_adverb
moreira_propernoun	moreira_propernoun
colonização_noun	colonización_noun
fincar_verb	pinchar_verb
contenção_noun	contención_noun
dhl_propernoun	dhl_propernoun
criticamente_adverb	críticamente_adverb
inoxidável_adjective	inoxidable_adjective
teu_possessivepronoun	tuyo_possessivepronoun
teu_possessivepronoun	tuyo_possessivepronoun
teu_determiner	tuyo_determiner
teu_possessivepronoun	tuyo_possessivepronoun
tabela_noun	tabla_noun
varejista_noun	minorista_noun
regulamentação_noun	reglamentación_noun
nosso_adjective	nuestro_adjective
nosso_pronoun	nuestro_pronoun
vinte-e-sete_numeral	veintisiete_numeral
emprego_noun	empleo_noun
apêndice_noun	apéndice_noun
grémio_noun	gremio_noun
compassivamente_adverb	compasivamente_adverb
moita_propernoun	moita_propernoun
médio_adjective	medio_adjective
parcimónia_noun	parsimonia_noun
cana_noun	caña_noun
zurique_propernoun	zúrich_propernoun
traçabilidade_noun	trazabilidad_noun
puncionamento_noun	punzonado_noun
permanência_noun	permanencia_noun
chanceler_noun	canciller_noun
simulação_noun	simulación_noun
leitoramente_adverb	lectoramente_adverb
compreender_verb	comprender_verb
guipuzcoano_propernoun	guipuzcoano_propernoun
exploração_noun	explotación_noun
por-enquanto_adverb	de-momento_adverb
pouco_adjective	poco_adjective
simultaneamente_adverb	a-la-par_adverb
capacitação_noun	capacitación_noun
drasticamente_adverb	drásticamente_adverb
cirurgicamente_adverb	quirúrgicamente_adverb
biodiversidade_noun	biodiversidad_noun
permissão_noun	permiso_noun
boas-vindas_noun	bienvenida_noun
envelhecer_verb	envejecer_verb
tacitamente_adverb	tácitamente_adverb
à-toa_adverb	sin-ton-ni-son_adverb
passar_verb	pasarse_verb
descoberto_adjective	descubierto_adjective
caneta_noun	plumilla_noun
aposentar_verb	jubilar_verb
sobre-aquecimento_noun	sobrecalentamiento_noun
resiliência_noun	resiliencia_noun
esmagar_verb	chafar_verb
bússola_noun	brújula_noun
deslizamento_noun	deslizamiento_noun
apanhar_verb	coger_verb
culpadamente_adverb	culpablemente_adverb
para-além_adverb	más-allá_adverb
banheiro_noun	cuarto-de-baño_noun
comodidade_noun	comodidad_noun
tração_noun	tracción_noun
registro_noun	registración_noun
confronto_noun	careo_noun
treinamento_noun	entrenamiento_noun
estafar_verb	cansar_verb
carteiro_noun	carné_noun
probabilidade_noun	probabilidad_noun
beneficamente_adverb	benéficamente_adverb
mossul_propernoun	mosul_propernoun
gekko_propernoun	gekko_propernoun
voltar_verb	volver_verb
quicar_verb	botar_verb
panathinaikos_propernoun	panathinaikos_propernoun
pamela_propernoun	pamela_propernoun
demonstrativamente_adverb	demostrativamente_adverb
importância_noun	importancia_noun
n_noun	n_noun
cansaço_noun	cansancio_noun
burrice_noun	estupidez_noun
sensor_noun	sensor_noun
estopim_noun	mecha_noun
abater_verb	abatir_verb
e-procurement_noun	eprocurement_noun
diretoria_noun	dirección_noun
assassinato_noun	asesinato_noun
vinte-e-um_numeral	veintiuno_numeral
imposto_noun	impuesto_noun
longe_adverb	lejos_adverb
sintonia_noun	sintonía_noun
irrenunciavelmente_adverb	irrenunciablemente_adverb
inflexível_adjective	inflexible_adjective
união_noun	unión_noun
cá_adverb	acá_adverb
síntese_noun	síntesis_noun
provisório_adjective	provisional_adjective
nem_coordinatingconjunction	ni_coordinatingconjunction
nobremente_adverb	noblemente_adverb
boabdil_propernoun	boabdil_propernoun
varela_propernoun	varela_propernoun
bedff_propernoun	bedff_propernoun
tangencial_adjective	tangencial_adjective
baralhar_verb	barajar_verb
ilustração_noun	ilustración_noun
sensação_noun	sensación_noun
privilégio_noun	privilegio_noun
unt_propernoun	ntu_propernoun
cinemático_adjective	cinemático_adjective
provisão_noun	provisión_noun
singeleza_noun	sencillez_noun
classe_noun	clase_noun
calcinha_noun	braga_noun
de-dentro-para-fora_adverb	de-dentro-a-afuera_adverb
castigável_adverb	castigable_adverb
analogia_noun	analogía_noun
csv_propernoun	csv_propernoun
sibéria_propernoun	siberia_propernoun
percepção_noun	percepción_noun
adição_noun	adición_noun
escalonamento_noun	decalaje_noun
de-qualquer-jeito_subordinatingconjunction	de-todas-maneras_subordinatingconjunction
decepção_noun	decepción_noun
muito-obrigado_interjection	muchas-gracias_interjection
cigarro_noun	cigarrillo_noun
bibliograficamente_adverb	bibliográficamente_adverb
cotar_verb	cotizar_verb
delícia_noun	delicia_noun
nutrição_noun	nutrición_noun
seqüestro_noun	secuestro_noun
remanescente_adjective	remanente_adjective
bdd_propernoun	bdd_propernoun
faca_noun	cuchillo_noun
conformemente_adverb	acordemente_adverb
histericamente_adverb	histéricamente_adverb
amostra_noun	muestra_noun
elisabete_propernoun	elisabete_propernoun
iva_noun	iva_noun
referência_noun	referencia_noun
avançar_verb	avanzar_verb
quicar_verb	rebotar_verb
digital_adjective	dactilar_adjective
bactéria_noun	bacteria_noun
desmaiar_verb	desmayar_verb
unidade_noun	unidad_noun
peça-base_noun	pieza-base_noun
mamadeira_noun	biberón_noun
colar_verb	encolar_verb
fixo_adjective	fijo_adjective
zoom_noun	zoom_noun
apropriadamente_adverb	apropiadamente_adverb
vir_verb	venir_verb
habitat_noun	hábitat_noun
no-ponto_adverb	al-punto_adverb
coxamente_adverb	cojamente_adverb
renomear_verb	renombrar_verb
central_adjective	céntrico_adjective
campeão_noun	campeón_noun
pergunta_noun	pregunta_noun
detenção_noun	detención_noun
património_noun	patrimonio_noun
antepor_verb	anteponer_verb
antigo_adjective	antiguo_adjective
praticante_noun	practicante_noun
notário_noun	notario_noun
densidade_noun	densidad_noun
selo_noun	sello_noun
consequência_noun	consecuencia_noun
região_noun	región_noun
apropriado_adjective	pertinente_adjective
patrocínio_noun	patrocinio_noun
necessidade_noun	necesidad_noun
digitação_noun	digitación_noun
vénus_propernoun	venus_propernoun
sujeito_noun	sujeto_noun
designador_noun	designador_noun
restritivo_adjective	restrictivo_adjective
carla_propernoun	carla_propernoun
chancelaria_noun	cancillería_noun
verdadeiramente_adverb	verdaderamente_adverb
posteriormente_adverb	con-posterioridad_adverb
intermediário_adjective	intermedio_adjective
arrendondar_verb	redondear_verb
israelita_adjective	israelí_adjective
razoavelmente_adverb	razonablemente_adverb
aderencia_noun	adherencia_noun
incomportável_adjective	insoportable_adjective
chávena_noun	taza_noun
noção_noun	noción_noun
intuito_noun	objetivo_noun
complexidade_noun	complejidad_noun
condutor_noun	conductor_noun
prisma_noun	prisma_noun
líbia_propernoun	libia_propernoun
praga_noun	plaga_noun
passeio_noun	paseo_noun
previsão_noun	apercibimiento_noun
qüestionar_verb	cuestionar_verb
cinto_noun	cinturón_noun
improvavelmente_adverb	improbablemente_adverb
promissor_adjective	promisor_adjective
soma_noun	suma_noun
progressista_adjective	progresista_adjective
a-cada_adverb	cada_adverb
evitavelmente_adverb	evitablemente_adverb
basco_noun	vasco_noun
interdependente_adjective	interdependiente_adjective
pranto_noun	llanto_noun
cima_adverb	encima_adverb
arreio_noun	montura_noun
ar_noun	aire_noun
adequar_verb	adecuar_verb
inglês_adjective	inglés_adjective
botanicamente_adverb	botánicamente_adverb
jantar_noun	cena_noun
esférico_adjective	esférico_adjective
decolagem_noun	despegue_noun
data_noun	fecha_noun
desabilitado_adjective	deshabilitado_adjective
controlinveste_propernoun	controlinveste_propernoun
atualidade_noun	actualidad_noun
aterrorizar_verb	aterrar_verb
viúvo_noun	viudo_noun
karzai_propernoun	karzai_propernoun
fertilmente_adverb	fértilmente_adverb
recheado_adjective	relleno_adjective
matematicamente_adverb	matemáticamente_adverb
chato_adjective	pesado_adjective
creme_noun	crema_noun
eliminação_noun	eliminación_noun
estuário_noun	estuario_noun
rasante_noun	rasante_noun
vítima_noun	víctima_noun
massacre_noun	masacre_noun
traiçoeiro_noun	traidor_noun
indiano_adjective	hindú_adjective
aceite_noun	endoso_noun
seqüestrar_verb	secuestrar_verb
referir_verb	referenciar_verb
palpavelmente_adverb	palpablemente_adverb
desvantagem_noun	desventaja_noun
climaticamente_adverb	climáticamente_adverb
caso_subordinatingconjunction	si_subordinatingconjunction
dbps_propernoun	dbps_propernoun
cláudia_propernoun	cláudia_propernoun
